,name,uri,address,description,rating,latitude,longitude,restaurant_type,work_time,average_bill,cuisine
148,Cacao,https://www.afisha.ru/novosibirsk/restaurant/cacao-485582/,"просп. Карла Маркса, 47/2",,0.0,54.9908446,82.9080786,Ресторан,пн-вс 18.00–6.00,700–1700 рублей,"Бургеры, Европейская кухня, Паровые коктейли, Стейки, Суши, Сэндвичи, Японская кухня"
149,Capital of Siberia,https://www.afisha.ru/novosibirsk/restaurant/capital-of-siberia-197216/,"Большевистская, 108","Capital of Siberia в относительно новом микрорайоне Европейский берег — заведение, которое запросто могло бы открыться в центре, но хорошо прижилось и вдалеке от него. Кроме двух десятков горячих напитков — кофе, чая, шоколада и какао — здесь готовят завтраки, сэндвичи, воки, вафли, фреши, смузи и морс. Интерьер сибирский — дерево, пледы, изображения медведей и оленей. Еще в CoS есть вдумчиво собранная коллекция книг — по искусству, моде, дизайну; отдельная полка — с изданиями для детей. Тот случай, когда книги — не только удачная часть интерьера, но и действительно интересное дополнение к кофейне.",0.0,54.992156,82.9720425,Кофейня,"пн-пт 7.00–22.00, сб-вс 8.00–22.00",До 700 рублей,"Европейская кухня, Сэндвичи"
150,Capsula,https://www.afisha.ru/novosibirsk/restaurant/capsula-508390/,"Орджоникидзе, 31, Grand Autograph Hotel Novosibirsk, 11 этаж",,0.0,55.0315394,82.9235652,Ресторан,"пн-чт, вс 17.00–0.00, пт-сб 17.00–2.00",1700–3000 рублей,"Европейская кухня, Паста, Пицца, Стейки"
151,Carbonara,https://www.afisha.ru/novosibirsk/restaurant/carbonara-311620/,"Красный просп., 101, ТРК «Ройял-парк»",,0.0,55.0558773,82.9123272,Ресторан,пн-вс 10.00–22.00,До 700 рублей,"Итальянская кухня, Паста"
152,Carl's Jr.,https://www.afisha.ru/novosibirsk/restaurant/carls-jr-487588/,"Максима Горького, 53/1",,0.0,55.0274356,82.9158426,Ресторан,пн-вс 10.00–0.00,До 700 рублей,"Американская кухня, Бургеры, Сэндвичи"
153,Carte d'or,https://www.afisha.ru/novosibirsk/restaurant/carte-dor-314069/,аэропорт Обь-4,,0.0,55.0095294,82.6712028,Кондитерская,круглосуточно,,Неизвестно
154,Ca va,https://www.afisha.ru/novosibirsk/restaurant/ca-va-459493/,"Пирогова, 1",,0.0,54.8430128,83.0908412,Кофейня,пн-пт 8.30–18.00,,Пироги
155,Cernovar,https://www.afisha.ru/novosibirsk/restaurant/cernovar-35261/,"Мичурина, 20",,0.0,55.0463995,82.9207352,Ресторан,"пн-чт, вс 12.00–1.00, пт-сб 12.00–2.00",700–1700 рублей,"Европейская кухня, Чешская кухня"
156,Chingu,https://www.afisha.ru/novosibirsk/restaurant/chingu-313044/,"Красный просп., 101, ТРК «Ройял-парк», 2 этаж",,0.0,55.0558773,82.9123272,Ресторан,пн-вс 10.00–22.00,700–1700 рублей,Корейская кухня
157,Chingu,https://www.afisha.ru/novosibirsk/restaurant/chingu-485587/,"Вокзальная магистраль, 6а",,0.0,55.0336713,82.9042681,Ресторан,пн-вс 11.00–23.00,700–1700 рублей,Корейская кухня
158,Choice,https://www.afisha.ru/novosibirsk/restaurant/choice-74849/,"Октябрьская магистраль, 4, БЦ «Ланта-центр»",,0.0,55.0225872,82.9301995,Ресторан,по предварительной договоренности,,Неизвестно
159,Cinnabon,https://www.afisha.ru/novosibirsk/restaurant/cinnabon-32986/,"Фрунзе, 238, ТРЦ «Сибирский молл», 1 этаж",,0.0,55.039285,82.960676,Кофейня,пн-вс 10.00–22.00,,Неизвестно
160,Cinnabon,https://www.afisha.ru/novosibirsk/restaurant/cinnabon-32988/,"Ватутина, 107, ТЦ «Мега Новосибирск»",,0.0,54.964117,82.936339,Кофейня,пн-вс 10.00–22.00,,Неизвестно
161,Cinnabon,https://www.afisha.ru/novosibirsk/restaurant/cinnabon-74061/,"Красный просп., 101, ТРК «Ройял-парк»",,0.0,55.0558773,82.9123272,Кофейня,пн-вс 10.00–22.00,,Неизвестно
162,Cinnabon,https://www.afisha.ru/novosibirsk/restaurant/cinnabon-74063/,"Военная, 5, ТРЦ «Аура»",,0.0,55.0287871,82.9367433,Кофейня,пн-вс 10.00–22.00,,Неизвестно
163,Cinnabon,https://www.afisha.ru/novosibirsk/restaurant/cinnabon-483902/,"Морской просп., 16",,0.0,54.8399685,83.1080998,Кофейня,пн-вс 8.00–21.00,,Неизвестно
164,City,https://www.afisha.ru/novosibirsk/restaurant/city-346494/,"Депутатская, 46",,0.0,55.029283,82.926286,Ресторан,пн-пт 9.00–16.30,До 700 рублей,"Европейская кухня, Русская кухня"
165,City Style Food,https://www.afisha.ru/novosibirsk/restaurant/city-style-food-74253/,"Кутателадзе, 4г",,0.0,54.8582283,83.105426,Ресторан,пн-пт 10.00–19.00,До 700 рублей,"Европейская кухня, Русская кухня"
166,Clever,https://www.afisha.ru/novosibirsk/restaurant/clever-36692/,"Советская, 5, БЦ «Кронос», 1 этаж","Центральный Clever (аналогичное заведение есть в Академгородке) расположился в здании бизнес-центра в самом начале Советской и оказался островком веселья среди тишины. Небольшой, но вместительный зал в условно ирландском стиле, маленькая сцена, на которой по пятницам и субботам громко играют местные группы, и игровая приставка прямо у барной стойки. Меню небольшое, но хорошо сбалансированное: здесь есть как ирландские похлебки и рагу, так и классические бургеры, салаты, стейки и разнообразные закуски к пиву. В барной карте — европейская пивная классика, крепкий алкоголь и большой выбор коктейлей. А еще здесь наливают фирменное пиво с сиропами (имбирный, грушевый, ягодный) и два вида сидра собственного приготовления (яблочный и вишневый). Днем можно хорошо пообедать, а по вечерам паб заполняется веселой молодежью.",0.0,55.0216494,82.9175587,Ресторан,"пн-чт 11.30–2.00, пт 11.30–3.00, сб 12.00–3.00, вс 12.00–2.00",700–1700 рублей,"Английская кухня, Бургеры, Европейская кухня"
167,Coffeecell,https://www.afisha.ru/novosibirsk/restaurant/coffeecell-483883/,"Серебренниковская, 23",,0.0,55.0229904,82.925815,Кофейня,пн-вс 10.00–22.00,,Неизвестно
168,Лепим сами,https://www.afisha.ru/novosibirsk/restaurant/lepim-sami-459219/,"Залесского, 5",,0.0,55.068136,82.925227,Ресторан,пн-вс 9.00–20.00,До 700 рублей,"Пельмени, Русская кухня, Узбекская кухня"
169,Летняя терраса,https://www.afisha.ru/novosibirsk/restaurant/letniaia-terrasa-74586/,"Добролюбова, 2, отель River Park",,0.0,55.0026437,82.943625,Ресторан,в теплое время года: пн-вс 13.00–0.00,700–1700 рублей,"Европейская кухня, Пицца, Русская кухня"
170,Ливан-хаус,https://www.afisha.ru/novosibirsk/restaurant/livan-khaus-74437/,"Гоголя, 13, ТРЦ «Галерея Новосибирск», 3 этаж",,0.0,55.0430607,82.9221047,Ресторан,пн-вс 10.00–22.00,До 700 рублей,"Арабская кухня, Европейская кухня, Ливанская кухня, Турецкая кухня"
171,Лобби-бар,https://www.afisha.ru/novosibirsk/restaurant/lobbi-bar-88278/,"Каменская, 7, отель Hilton Double Tree, 1 этаж","Лобби-бар одного из лучших отелей города функционирует как круглосуточное продолжение ресторана Paris, который находится здесь же. Днем в двух залах действует общее меню, а ночью в лобби предлагают сокращенный вариант: «Цезарь» с курицей или креветками, овощной салат с домашним сыром, пельмени, спагетти, бефстроганов, сэндвичи, разнообразные пивные закуски, мясное ассорти. В барной карте — большой выбор алкогольных напитков и коктейлей. Окна в пол, мягкие диваны, барная стойка. Благодаря лаконичному оформлению бар подходит как для деловых встреч, так и для расслабленного ночного отдыха в ожидании такси в аэропорт.",0.0,55.0265118,82.9286412,Кофейня,круглосуточно,700–1700 рублей,"Американская кухня, Бургеры, Европейская кухня, Русская кухня, Сэндвичи"
172,Лобби-бар,https://www.afisha.ru/novosibirsk/restaurant/lobbi-bar-313112/,"Вокзальная магистраль, 1, Marins Park Hotel Novosibirsk",,0.0,55.035621,82.900522,Ресторан,круглосуточно,700–1700 рублей,Европейская кухня
173,Лобби-бар,https://www.afisha.ru/novosibirsk/restaurant/lobbi-bar-313463/,"Орджоникидзе, 31, Novosibirsk Marriott Hotel",,0.0,55.0316405,82.9245491,Бар,круглосуточно,700–1700 рублей,Неизвестно
174,Локоболе,https://www.afisha.ru/novosibirsk/restaurant/lokobole-349439/,"Фабричная, 4",,0.0,55.016476,82.9212044,Ресторан,по предварительной договоренности,,Неизвестно
175,Лория,https://www.afisha.ru/novosibirsk/restaurant/loriia-313152/,"Троллейная, 14",,0.0,54.9756114,82.8619209,Ресторан,пн-вс 10.00–23.00,До 700 рублей,"Европейская кухня, Русская кухня"
176,Лофт,https://www.afisha.ru/novosibirsk/restaurant/loft-352218/,"Красный просп., 234/1",,0.0,55.0751312,82.9089744,Ресторан,по предварительной договоренности,,Неизвестно
177,ЛПДС-Сокур,https://www.afisha.ru/novosibirsk/restaurant/lpds-sokur-346567/,"Мошковский р-н, с. Сокур, Промышленная, 8",,0.0,55.1959132,83.2856212,Ресторан,пн-пт 8.00–15.00,До 700 рублей,Русская кухня
178,Луиджи,https://www.afisha.ru/novosibirsk/restaurant/luidzhi-489094/,"​Гребенщикова, 13",,0.0,55.1134488,82.9417401,Ресторан,пн-вс 11.00–22.00,До 700 рублей,"Американская кухня, Бургеры, Итальянская кухня, Пицца, Суши, Японская кухня"
179,Лукоморье,https://www.afisha.ru/novosibirsk/restaurant/lukomore-74513/,"Софийская, 2б, корп. 3",,0.0,54.8552548,82.9687136,Ресторан,пн-вс 10.00–0.00,До 700 рублей,"Вегетарианское меню, Европейская кухня, Русская кухня"
180,Лукошко,https://www.afisha.ru/novosibirsk/restaurant/lukoshko-490323/,"​Вокзальная магистраль, 16",,0.0,55.0313308,82.9142544,Ресторан,пн-пт 9.00–18.00,До 700 рублей,"Европейская кухня, Русская кухня"
181,Лунный свет,https://www.afisha.ru/novosibirsk/restaurant/lunnyi-svet-457304/,"Пасечная, 1а, корп. 4",,0.0,54.8637035,83.1144022,Ресторан,пн-вс 9.00–2.00,До 700 рублей,"Грузинская кухня, Узбекская кухня"
182,Любава,https://www.afisha.ru/novosibirsk/restaurant/liubava-73964/,"Зорге, 14",,0.0,54.934546,82.9066535,Ресторан,по предварительной договоренности,,Неизвестно
183,Любава,https://www.afisha.ru/novosibirsk/restaurant/liubava-259239/,"Петухова, 67",,0.0,54.9434042,82.8856447,Ресторан,по предварительной договоренности,,Неизвестно
184,Любава,https://www.afisha.ru/novosibirsk/restaurant/liubava-315143/,"Станиславского, 34",,0.0,54.971583,82.872726,Ресторан,по предварительной договоренности,,Неизвестно
185,Любава,https://www.afisha.ru/novosibirsk/restaurant/liubava-349392/,"пос. Краснообск, Восточная, 4/1",,0.0,54.920644,82.9985231,Ресторан,по предварительной договоренности,,Неизвестно
186,Любава,https://www.afisha.ru/novosibirsk/restaurant/liubava-375226/,"Титова, 31",,0.0,54.9810215,82.8686435,Ресторан,по предварительной договоренности,,Неизвестно
187,Любава,https://www.afisha.ru/novosibirsk/restaurant/liubava-409734/,"Обской пер., 41",,0.0,54.9717089,82.9602647,Ресторан,по предварительной договоренности,,Неизвестно
188,Любава,https://www.afisha.ru/novosibirsk/restaurant/liubava-485450/,"Дуси Ковальчук, 2/2, корп. 1",,0.0,55.0467698,82.8819332,Ресторан,по предварительной договоренности,,Неизвестно
189,Любава,https://www.afisha.ru/novosibirsk/restaurant/liubava-485453/,"Красный просп., 65",,0.0,55.0428903,82.916434,Ресторан,по предварительной договоренности,,Неизвестно
190,Любава,https://www.afisha.ru/novosibirsk/restaurant/liubava-485455/,"Гоголя, 217",,0.0,55.0506011,82.9701624,Ресторан,по предварительной договоренности,,Неизвестно
191,Любимое,https://www.afisha.ru/novosibirsk/restaurant/liubimoe-349465/,"Красный просп., 65",,0.0,55.0427007,82.9165044,Ресторан,пн-пт 10.00–17.00,До 700 рублей,Русская кухня
192,Кофий,https://www.afisha.ru/novosibirsk/restaurant/kofii-485310/,"Каменская, 54",,0.0,55.035151,82.9275229,Кофейня,"пн-сб 7.30–21.30, вс 9.30–21.30",До 700 рублей,"Европейская кухня, Сэндвичи"
193,Кофий,https://www.afisha.ru/novosibirsk/restaurant/kofii-485311/,"Выборная, 89/8",,0.0,55.0013443,83.013221,Кофейня,"пн-сб 7.30–21.30, вс 9.30–21.30",До 700 рублей,"Европейская кухня, Сэндвичи"
194,Кочевник,https://www.afisha.ru/novosibirsk/restaurant/kochevnik-482751/,"Толстого, 121",,0.0,55.0168696,82.9528516,Ресторан,пн-вс 11.00–0.00,700–1700 рублей,"Европейская кухня, Киргизская кухня, Узбекская кухня"
195,Красный факел,https://www.afisha.ru/novosibirsk/restaurant/krasnyi-fakel-39018/,"Ленина, 19","«Красный факел» был бы одним из десятков ничем не примечательных кафе, если бы не одно важное «но»: здесь буквально можно поужинать с актерами одноименного театра. Сцена, где проводятся небольшие постановки и читки, находится в скромных размеров зале на 20 столиков. В меню стандартный набор горячих блюд, салатов и холодных закусок — но ведь в «Красный факел», по большому счету, и не за едой приходят. Выбор вина, коктейлей и крепкого алкоголя тоже небольшой, но базовые потребности вполне покрывает.",0.0,55.0282066,82.9083252,Ресторан,пн-вс 11.00–18.00,До 700 рублей,"Европейская кухня, Русская кухня"
196,Красный факел,https://www.afisha.ru/novosibirsk/restaurant/krasnyi-fakel-74349/,"Красный Факел, 37, корп. 1",,0.0,54.9773785,83.0865596,Ресторан,пн-пт 11.00–17.00,До 700 рублей,Русская кухня
197,Креп де кофе,https://www.afisha.ru/novosibirsk/restaurant/krep-de-kofe-186367/,"Красный просп., 50","Демократичное заведение рестораторов Владимира и Анжелики Бурковских открылось на месте бывшего швейного цеха в Доме быта. Этим объясняется концепция места и слоган «Шьем блины». Портняжная тема прослеживается во всем: одну из стен полностью занимают швейные машинки разных годов и моделей, у входа стоит стол в виде катушки ниток и джинсовые кресла. Форма барменов и официантов тоже вписывается в общий стиль.  Стены украшены репликами граффити знаменитого уличного художника Бэнкси. В «Креп де кофе» два зала: большой поделен на три зоны — с маленькими столиками, барной стойкой и диванами, во втором всего два стола с диванами. В меню — всевозможные виды кофе (например, раф с индийским цитрусом и дикой орхидеей и подсолнечный латте), фреши, молочные коктейли и чаи (фирменный — «Том-ям»). Кроме обычных блинов — киши, смёррекрепы, креп-бургеры, креп-бэги, ржаные и гречневые галеты с салатами.",0.0,55.035114,82.9199749,Кофейня,"пн-чт 8.30–23.00, пт 8.00–0.00, сб 10.00–0.00, вс 10.00–23.00",До 700 рублей,"Блины, Европейская кухня"
198,Кружали,https://www.afisha.ru/novosibirsk/restaurant/kruzhali-487902/,"Красный просп., 46",,0.0,55.033481,82.920492,Ресторан,"пн-чт 16.00–0.00, пт 16.00–2.00, сб 14.00–2.00, вс 14.00–0.00",700–1700 рублей,"Американская кухня, Бургеры, Европейская кухня"
199,Круиз,https://www.afisha.ru/novosibirsk/restaurant/kruiz-490312/,"​Станционная, 81",,0.0,54.9963561,82.8163998,Ресторан,"пн-пт 8.00–20.00, сб 8.00–18.00",До 700 рублей,"Европейская кухня, Русская кухня"
200,Крымские чебуреки,https://www.afisha.ru/novosibirsk/restaurant/krymskie-chebureki-487598/,"просп. Карла Маркса, 20",,0.0,54.9876584,82.9062659,Ресторан,пн-вс 9.00–21.00,До 700 рублей,"Татарская кухня, Чебуреки"
201,Крыша,https://www.afisha.ru/novosibirsk/restaurant/krysha-492999/,"Военная, 1",,0.0,55.030225,82.935467,Ресторан,"пн-чт, вс 18.00–3.00, пт-сб 18.00–6.00",700–1700 рублей,"Американская кухня, Европейская кухня, Средиземноморская кухня"
202,Кулинарный базар,https://www.afisha.ru/novosibirsk/restaurant/kulinarnyi-bazar-74812/,"Богдана Хмельницкого, 104",,0.0,55.105081,82.986697,Ресторан,пн-пт 11.00–15.00,До 700 рублей,Русская кухня
203,Кулички,https://www.afisha.ru/novosibirsk/restaurant/kulichki-74121/,"Невельского, 73",,0.0,54.992159,82.806592,Ресторан,пн-вс 12.00–0.00,До 700 рублей,"Вок, Европейская кухня, Паназиатская кухня, Паровые коктейли, Русская кухня, Суши"
204,Кума,https://www.afisha.ru/novosibirsk/restaurant/kuma-483929/,"Большая, 137/1",,0.0,55.0105805,82.8457919,Ресторан,"пн-пт 8.00–20.00, сб-вс 9.00–18.00",До 700 рублей,"Блины, Пельмени, Русская кухня"
205,Курагадиван,https://www.afisha.ru/novosibirsk/restaurant/kuragadivan-315161/,"Военная, 5, ТРЦ «Аура»",,0.0,55.0286501,82.9368192,Ресторан,пн-вс 10.00–22.00,700–1700 рублей,"Азербайджанская кухня, Армянская кухня, Грузинская кухня, Европейская кухня, Паназиатская кухня, Русская кухня, Узбекская кухня, Уйгурская кухня, Хачапури, Хинкали, Чебуреки"
206,Курагадиван,https://www.afisha.ru/novosibirsk/restaurant/kuragadivan-494250/,"Ильича, 10, гостиница «Золотая долина»",,0.0,54.8409562,83.0930102,Ресторан,пн-вс 10.00–23.00,700–1700 рублей,"Грузинская кухня, Европейская кухня, Паста, Узбекская кухня, Хачапури, Хинкали, Чебуреки"
207,Кухня Ли,https://www.afisha.ru/novosibirsk/restaurant/kuhnya-li-508095/,"Ленина, 3",,0.0,55.0295893,82.9173616,Ресторан,"пн-чт, вс 12.00–23.00, пт-сб 12.00–0.00",700–1700 рублей,"Вок, Китайская кухня"
208,Кушнарев,https://www.afisha.ru/novosibirsk/restaurant/kushnarev-408509/,"Объединения, 27",,0.0,55.09756,82.9649669,Ресторан,пн-вс 9.00–21.00,До 700 рублей,"Бургеры, Европейская кухня, Пироги, Пицца, Шаурма"
209,Кушнарев,https://www.afisha.ru/novosibirsk/restaurant/kushnarev-408510/,"Челюскинцев, 17",,0.0,55.04066,82.907471,Ресторан,пн-вс 9.00–21.00,До 700 рублей,"Бургеры, Европейская кухня, Пироги, Пицца, Шаурма"
210,Кушнарев,https://www.afisha.ru/novosibirsk/restaurant/kushnarev-408511/,"Зыряновская, 34/1",,0.0,55.0091576,82.9397417,Ресторан,пн-вс 8.00–20.00,До 700 рублей,"Бургеры, Европейская кухня, Пироги, Пицца, Шаурма"
211,Лаваш,https://www.afisha.ru/novosibirsk/restaurant/lavash-454678/,"Троллейная, 130а, ТРЦ «Континент»",,0.0,54.9662684,82.853246,Ресторан,пн-вс 10.00–22.00,До 700 рублей,"Турецкая кухня, Шаурма"
212,Лаваш & Мясо,https://www.afisha.ru/novosibirsk/restaurant/lavash-miaso-483903/,"Советская, 31",,0.0,55.028163,82.9163893,Ресторан,пн-вс 11.00–23.00,До 700 рублей,"Турецкая кухня, Шаурма"
213,Лавка-доставка,https://www.afisha.ru/novosibirsk/restaurant/lavka-dostavka-374017/,"Богдана Хмельницкого, 38",,0.0,55.074297,82.951871,Ресторан,пн-вс 10.00–22.00,До 700 рублей,"Суши, Японская кухня"
214,Лагуна,https://www.afisha.ru/novosibirsk/restaurant/laguna-74654/,"Ватутина, 1",,0.0,54.991729,82.881903,Ресторан,пн-вс 10.00–18.00,До 700 рублей,"Европейская кухня, Русская кухня"
215,Лебедевская,https://www.afisha.ru/novosibirsk/restaurant/lebedevskaia-457326/,"Искитимский р-н, с. Лебедевка, Центральная, 50",,0.0,54.674717,83.2366388,Ресторан,пн-вс 11.00–14.30,До 700 рублей,Русская кухня
216,Комбинат питания,https://www.afisha.ru/novosibirsk/restaurant/kombinat-pitaniia-346493/,"Объединения, 37",,0.0,55.0997126,82.9736738,Ресторан,пн-пт 10.00–16.00,До 700 рублей,Русская кухня
217,Комильфо,https://www.afisha.ru/novosibirsk/restaurant/komilfo-74826/,"Курчатова, 15/2",,0.0,55.10659,82.973275,Ресторан,по предварительной договоренности,,Неизвестно
218,Компот & Котлета,https://www.afisha.ru/novosibirsk/restaurant/kompot-kotleta-406460/,"просп. Карла Маркса, 30/1, БЦ «Горский»",,0.0,54.991304,82.9123481,Ресторан,пн-пт 9.00–17.00,До 700 рублей,"Европейская кухня, Русская кухня"
219,Кондитерская-пекарня Галины Заливиной,https://www.afisha.ru/novosibirsk/restaurant/konditerskaia-pekarnia-galiny-zalivinoi-314082/,"Дуси Ковальчук, 1, корп. 2",,0.0,55.0470319,82.8765249,Кофейня,пн-вс 8.00–20.00,,"Блины, Торты на заказ"
220,Кондитерская-пекарня Галины Заливиной,https://www.afisha.ru/novosibirsk/restaurant/konditerskaia-pekarnia-galiny-zalivinoi-314083/,"Красный просп., 28",,0.0,55.0252176,82.9223857,Кофейня,"пн-пт 9.00–21.00, сб-вс 10.00–21.00",,"Блины, Торты на заказ"
221,Коробок,https://www.afisha.ru/novosibirsk/restaurant/korobok-494842/,"Чаплыгина, 28",,0.0,55.0252043,82.9149135,Ресторан,пн-вс 9.00–0.00,700–1700 рублей,"Европейская кухня, Итальянская кухня, Паста, Пицца, Суши, Японская кухня"
222,Корова,https://www.afisha.ru/novosibirsk/restaurant/korova-487585/,"Залесского, 4, корп. 4",,0.0,55.0673176,82.9286503,Ресторан,пн-вс 10.00–0.00,До 700 рублей,"Американская кухня, Бургеры, Сэндвичи"
223,Корова,https://www.afisha.ru/novosibirsk/restaurant/korova-487586/,"Объединения, 27",,0.0,55.0975064,82.9648461,Ресторан,пн-вс 10.00–23.00,До 700 рублей,"Американская кухня, Бургеры, Сэндвичи"
224,Космик Аура,https://www.afisha.ru/novosibirsk/restaurant/kosmik-aura-259131/,"Военная, 5, ТРЦ «Аура», 4 этаж",,0.0,55.0288065,82.9368257,Ресторан,"пн-чт 12.00–0.00, пт 12.00–1.00, сб 10.00–1.00, вс 10.00–0.00",700–1700 рублей,"Бургеры, Европейская кухня, Русская кухня, Суши, Сэндвичи, Японская кухня"
225,Кофе+,https://www.afisha.ru/novosibirsk/restaurant/kofe-490325/,"​Советская, 58",,0.0,55.0460666,82.9123731,Кофейня,пн-сб 8.00–18.00,,Неизвестно
226,Кофебулка,https://www.afisha.ru/novosibirsk/restaurant/kofebulka-313413/,"Гоголя, 33/1",,0.0,55.043966,82.934957,Кофейня,пн-вс 7.30–23.30,До 700 рублей,"Европейская кухня, Торты на заказ"
227,Кофебулка,https://www.afisha.ru/novosibirsk/restaurant/kofebulka-313414/,"Красный просп., 17, ТЦ «Бутон»","Специально для Новосибирска кемеровская «Булочная-кондитерская № 1» придумала себе другое название — «Кофебулка» и открылась рядом с часовней Святого Николая, по легенде считающейся центром России. В случае с этой кондитерской важен не столько ассортимент (стандартный набор кофе и десертов), сколько выгодное и для «Кофебулки», и для горожан расположение — на этом оживленном участке Красного проспекта заведений с кофе, в том числе навынос, раньше не было.",0.0,55.026456,82.920773,Кофейня,пн-вс 7.30–23.30,До 700 рублей,"Европейская кухня, Торты на заказ"
228,Кофебулка,https://www.afisha.ru/novosibirsk/restaurant/kofebulka-315144/,"Геодезическая, 4/1, ТЦ «Амстердам»",,0.0,54.989695,82.9038491,Кофейня,пн-вс 7.30–22.00,До 700 рублей,Европейская кухня
229,Кофебулка,https://www.afisha.ru/novosibirsk/restaurant/kofebulka-408514/,"Вокзальная магистраль, 13",,0.0,55.032702,82.911713,Кофейня,пн-вс 7.30–22.00,До 700 рублей,Европейская кухня
230,Кофебулка,https://www.afisha.ru/novosibirsk/restaurant/kofebulka-455375/,"Покрышкина, 6",,0.0,54.9821605,82.8914434,Кофейня,пн-вс 7.30–22.00,До 700 рублей,Европейская кухня
231,Кофемолка,https://www.afisha.ru/novosibirsk/restaurant/kofemolka-35118/,"Челюскинцев, 44/1",,0.0,55.040117,82.908784,Кофейня,"пн-пт 8.30–20.00, сб-вс 10.00–20.00",700–1700 рублей,"Европейская кухня, Итальянская кухня, Паста, Пицца, Русская кухня, Сэндвичи, Торты на заказ"
232,Кофемолка,https://www.afisha.ru/novosibirsk/restaurant/kofemolka-74026/,"Депутатская, 46",,0.0,55.029283,82.926286,Кофейня,"пн-пт 8.00–20.00, сб-вс 10.00–20.00",700–1700 рублей,"Европейская кухня, Итальянская кухня, Паста, Пицца, Русская кухня, Сэндвичи, Торты на заказ"
233,Кофемолка,https://www.afisha.ru/novosibirsk/restaurant/kofemolka-74029/,"Светлановская, 50, ТВК «Большая Медведица»",,0.0,55.081464,82.93256,Кофейня,пн-вс 10.00–21.00,700–1700 рублей,"Европейская кухня, Итальянская кухня, Паста, Пицца, Русская кухня, Сэндвичи, Торты на заказ"
234,Кофемолка,https://www.afisha.ru/novosibirsk/restaurant/kofemolka-350351/,"Геодезическая, 11",,0.0,54.988775,82.906616,Кофейня,пн-вс 8.00–23.00,700–1700 рублей,"Европейская кухня, Итальянская кухня, Паста, Пицца, Русская кухня, Сэндвичи, Торты на заказ"
235,Кофий,https://www.afisha.ru/novosibirsk/restaurant/kofii-314035/,"Кирова, вход метро №3",,0.0,55.0182913,82.9400047,Кофейня,"пн-сб 7.00–20.00, вс 9.30–20.00",,Неизвестно
236,Кофий,https://www.afisha.ru/novosibirsk/restaurant/kofii-314036/,"просп. Карла Маркса, вход метро №4",,0.0,54.988353599999996,82.9057961,Кофейня,пн-сб 7.00–20.00,,Неизвестно
237,Кофий,https://www.afisha.ru/novosibirsk/restaurant/kofii-314040/,"пл. Карла Маркса, вход метро №5",,0.0,54.9834853,82.8965481,Кофейня,"пн-сб 7.00–20.00, вс 9.30–20.00",,Неизвестно
238,Кофий,https://www.afisha.ru/novosibirsk/restaurant/kofii-314041/,"Красный просп., 23",,0.0,55.028783,82.920305,Кофейня,"пн-сб 7.00–20.030, вс 9.30–20.00",,Неизвестно
239,Кофий,https://www.afisha.ru/novosibirsk/restaurant/kofii-457305/,"Фрунзе, 228",,0.0,55.0392958,82.9540849,Кофейня,"пн-сб 7.30–21.30, вс 9.30–21.30",До 700 рублей,"Европейская кухня, Сэндвичи"
240,Кашира,https://www.afisha.ru/novosibirsk/restaurant/kashira-406442/,"просп. Карла Маркса, 55",,0.0,54.991763,82.9102039,Ресторан,пн-вс 15.00–3.00,До 700 рублей,Европейская кухня
241,Квак,https://www.afisha.ru/novosibirsk/restaurant/kvak-485589/,"Кирова, 80",,0.0,55.016374,82.9443373,Ресторан,"пн-чт, вс 12.00–0.00, пт-сб 12.00–2.00",700–1700 рублей,"Бельгийская кухня, Бургеры, Европейская кухня"
242,Квантум,https://www.afisha.ru/novosibirsk/restaurant/kvantum-313053/,"Николая Островского, 200",,0.0,55.052272,82.950654,Ресторан,"пн-чт 12.00–1.00, пт 12.00–3.00, сб 10.00–3.00, вс 10.00–1.00",700–1700 рублей,Европейская кухня
243,Квартира №50,https://www.afisha.ru/novosibirsk/restaurant/kvartira-no-50-197939/,"Кирова, 29/1","«Квартира №50» — арт-кафе неподалеку от метро Октябрьская, оформленное в стилистике булгаковского «Мастера и Маргариты». Внутри — панорамные окна, снаружи — летняя веранда и собственный небольшой парк с фонтанчиком. В меню смешались несколько кухонь: есть и лосось в азиатском стиле, и бефстроганов с пюре, и бургеры, и пицца, и паста. Большой выбор напитков, в том числе алкогольных. К пиву — набор отдельных закусок. По выходным здесь часто играет живая музыка, а среди недели проводят киновечера и детские мастер-классы.",0.0,55.0164161,82.9478134,Ресторан,"пн-чт, вс 10.00–23.00, пт-сб 10.00–0.00",До 700 рублей,"Вегетарианское меню, Европейская кухня, Итальянская кухня, Паста"
244,Кега,https://www.afisha.ru/novosibirsk/restaurant/kega-315187/,"Гоголя, 27, 1 этаж",,0.0,55.043867,82.9327969,Бар,пн-вс 9.00–2.00,,Неизвестно
245,Кега,https://www.afisha.ru/novosibirsk/restaurant/kega-315188/,"Титова, 2, 1 этаж",,0.0,54.98303,82.886943,Бар,круглосуточно,,Неизвестно
246,Кега,https://www.afisha.ru/novosibirsk/restaurant/kega-315189/,"Новая, 24",,0.0,55.074096,82.939851,Бар,пн-вс 9.00–3.00,,Неизвестно
247,Кедр,https://www.afisha.ru/novosibirsk/restaurant/kedr-312890/,"Зыряновская, 57",,0.0,55.0107593,82.9403143,Ресторан,пн-вс 10.00–23.00,До 700 рублей,"Европейская кухня, Русская кухня"
