,Unnamed: 0,name,address,description,longitude,latitude
470,470,Клинический санаторий Парус,"улица Красный сокол, 29, Бердск","Клинический санаторий Парус по адресу улица Красный сокол, 29, Бердск. Минимальная стоимость в отеле 'Клинический санаторий Парус' за ночь: от 4440₽",83.067062,54.774177
471,471,Новососедово,"Фермерская ул., 1А, Новососедово","Новососедово по адресу Фермерская ул., 1А, Новососедово. Минимальная стоимость в отеле 'Новососедово' за ночь: от 4507₽",83.982086,54.640482
472,472,Диван и чемодан на Красном проспекте 94/1,"пр-кт Красный, 94/1, Новосибирск","Диван и чемодан на Красном проспекте 94/1 по адресу пр-кт Красный, 94/1, Новосибирск. Минимальная стоимость в отеле 'Диван и чемодан на Красном проспекте 94/1' за ночь: от 2825₽",82.916055,55.052716
473,473,Тестовый отель №3 для Ракеты (Под запрос),"Ulitsa Lenina, 52, Новосибирск","Тестовый отель №3 для Ракеты (Под запрос) по адресу Ulitsa Lenina, 52, Новосибирск. Минимальная стоимость в отеле 'Тестовый отель №3 для Ракеты (Под запрос)' за ночь: от 3202₽",82.90205,55.033548
474,474,В гости на улице Челюскинцев 14/1,"ул. Челюскинцев, 14/1, Новосибирск","В гости на улице Челюскинцев 14/1 по адресу ул. Челюскинцев, 14/1, Новосибирск. Минимальная стоимость в отеле 'В гости на улице Челюскинцев 14/1' за ночь: от 3198₽",82.902589,55.037892
475,475,В гости на улице Вокзальная магистраль 13,"ул. Вокзальная магистраль, 13, Новосибирск","В гости на улице Вокзальная магистраль 13 по адресу ул. Вокзальная магистраль, 13, Новосибирск. Минимальная стоимость в отеле 'В гости на улице Вокзальная магистраль 13' за ночь: от 2823₽",82.911617,55.032722
476,476,АлАнт на улице Серафимовича,"ул. Серафимовича, 20, Новосибирск","АлАнт на улице Серафимовича по адресу ул. Серафимовича, 20, Новосибирск. Минимальная стоимость в отеле 'АлАнт на улице Серафимовича' за ночь: от 4375₽",82.880616,54.977671
477,477,Номера Aura,"ул. Семьи Шамшиных, 12, Новосибирск","Номера Aura по адресу ул. Семьи Шамшиных, 12, Новосибирск. Минимальная стоимость в отеле 'Номера Aura' за ночь: от 3090₽",82.934327,55.027263
478,478,Байкал,"Россия, Новосибирская область, Коченево (поселок городского типа), Трасса Р-254 Иртыш, 1422-й километр, д.7, Прокудское","Байкал по адресу Россия, Новосибирская область, Коченево (поселок городского типа), Трасса Р-254 Иртыш, 1422-й километр, д.7, Прокудское. Минимальная стоимость в отеле 'Байкал' за ночь: от 3122₽",82.376958,55.040869
479,479,Dom Puteshestvennikov,"Ulitsa Syzranskaya 3 Novosibirsk 630025,Ulitsa Syzranskaya, Новосибирск","Dom Puteshestvennikov по адресу Ulitsa Syzranskaya 3 Novosibirsk 630025,Ulitsa Syzranskaya, Новосибирск. Минимальная стоимость в отеле 'Dom Puteshestvennikov' за ночь: от 3202₽",83.058815,54.964907
480,480,Гостевой дом Гора U Дачи,"Россия Маслянинский район Новосибирская область, Верх-Ики","Гостевой дом Гора U Дачи по адресу Россия Маслянинский район Новосибирская область, Верх-Ики. Минимальная стоимость в отеле 'Гостевой дом Гора U Дачи' за ночь: от 5880₽",84.129418,54.60258
481,481,Хостел Пух,"Российская улица, д. 21, Новосибирск","Хостел Пух по адресу Российская улица, д. 21, Новосибирск. Минимальная стоимость в отеле 'Хостел Пух' за ночь: от 2260₽",83.084938,54.869352
482,482,Nadezhda Hostel,"ul. Chelyuskintsev, 15/1, Novosibirsk, Novosibirskaya oblast', Russia, 630000, Новосибирск","Nadezhda Hostel по адресу ul. Chelyuskintsev, 15/1, Novosibirsk, Novosibirskaya oblast', Russia, 630000, Новосибирск. Минимальная стоимость в отеле 'Nadezhda Hostel' за ночь: от 2260₽",82.904997,55.040848
483,483,Мошково,"ул. Дорожная, д.1, Мошково","Мошково по адресу ул. Дорожная, д.1, Мошково. Минимальная стоимость в отеле 'Мошково' за ночь: от 3122₽",83.579982,55.293427
484,484,Отель Весна,"Dobrolyubova 12/4 Novosibirsk 630009,Dobrolyubova, Новосибирск","Отель Весна по адресу Dobrolyubova 12/4 Novosibirsk 630009,Dobrolyubova, Новосибирск. Минимальная стоимость в отеле 'Отель Весна' за ночь: от 3202₽",82.949697,55.007008
485,485,Жилое помещение Урицкого 13,"улица Урицкого, д.13, Новосибирск","Жилое помещение Урицкого 13 по адресу улица Урицкого, д.13, Новосибирск. Минимальная стоимость в отеле 'Жилое помещение Урицкого 13' за ночь: от 2954₽",82.913396,55.025684
486,486,Hotel X.O. (Икс О),"Любитель с/т, 370, Новосибирск","Hotel X.O. (Икс О) по адресу Любитель с/т, 370, Новосибирск. Минимальная стоимость в отеле 'Hotel X.O. (Икс О)' за ночь: от 2452₽",82.898906,55.100438
487,487,АлАнт на улице Покрышкина,"ул. Покрышкина, 1, Новосибирск","АлАнт на улице Покрышкина по адресу ул. Покрышкина, 1, Новосибирск. Минимальная стоимость в отеле 'АлАнт на улице Покрышкина' за ночь: от 4337₽",82.894109,54.979702
488,488,Диван и чемодан в Горском 63,"мкр. Горский, 63, Новосибирск","Диван и чемодан в Горском 63 по адресу мкр. Горский, 63, Новосибирск. Минимальная стоимость в отеле 'Диван и чемодан в Горском 63' за ночь: от 2954₽",82.893426,54.995746
489,489,Диван и чемодан на Блюхера,"ул. Блюхера, 54, Новосибирск","Диван и чемодан на Блюхера по адресу ул. Блюхера, 54, Новосибирск. Минимальная стоимость в отеле 'Диван и чемодан на Блюхера' за ночь: от 1943₽",82.910162,54.992797
490,490,Yousinn (Юсинн) на улице Овражная,"ул. Овражная, 3, Новосибирск","Yousinn (Юсинн) на улице Овражная по адресу ул. Овражная, 3, Новосибирск. Минимальная стоимость в отеле 'Yousinn (Юсинн) на улице Овражная' за ночь: от 3156₽",82.918615,55.058946
491,491,Matreshka Жилое помещение,"Prospekt Dzerdzhinskogo 14/2, Novosibirsk, Новосибирская обл., Russia, 630015, Новосибирск","Matreshka Жилое помещение по адресу Prospekt Dzerdzhinskogo 14/2, Novosibirsk, Новосибирская обл., Russia, 630015, Новосибирск. Минимальная стоимость в отеле 'Matreshka Жилое помещение' за ночь: от 3202₽",82.92043,55.030204
492,492,LiderHouse (ЛидерХаус) на улице Бориса Богаткова,"ул. Бориса Богаткова, 208/2, Новосибирск","LiderHouse (ЛидерХаус) на улице Бориса Богаткова по адресу ул. Бориса Богаткова, 208/2, Новосибирск. Минимальная стоимость в отеле 'LiderHouse (ЛидерХаус) на улице Бориса Богаткова' за ночь: от 3202₽",82.976934,55.035132
493,493,Room Apart (Рум Апарт) на улице Владимира Заровного,"ул. Владимира Заровного, 26/2, Новосибирск","Room Apart (Рум Апарт) на улице Владимира Заровного по адресу ул. Владимира Заровного, 26/2, Новосибирск. Минимальная стоимость в отеле 'Room Apart (Рум Апарт) на улице Владимира Заровного' за ночь: от 4014₽",82.970062,54.990044
494,494,Как дома. Левый берег на Новосибирской,"ул. Новосибирская, 27, Новосибирск","Как дома. Левый берег на Новосибирской по адресу ул. Новосибирская, 27, Новосибирск. Минимальная стоимость в отеле 'Как дома. Левый берег на Новосибирской' за ночь: от 2435₽",82.84419,54.987653
495,495,Жилое помещение Gostinniy Dom,"Bluhera Ulitsa 30 app 24, Novosibirsk, Novosibirskaya oblast', Russia, 630073, Новосибирск","Жилое помещение Gostinniy Dom по адресу Bluhera Ulitsa 30 app 24, Novosibirsk, Novosibirskaya oblast', Russia, 630073, Новосибирск. Минимальная стоимость в отеле 'Жилое помещение Gostinniy Dom' за ночь: от 2260₽",82.92043,55.030204
496,496,Хостел Дом,"Ядринцевская улица, д. 18, Новосибирск","Хостел Дом по адресу Ядринцевская улица, д. 18, Новосибирск. Минимальная стоимость в отеле 'Хостел Дом' за ночь: от 2260₽",82.924697,55.033032
497,497,Hostel Skazka in Tolmachevo,"Vodoprovodniy pereulok 4, 633100 Ob, Russia, Обь","Hostel Skazka in Tolmachevo по адресу Vodoprovodniy pereulok 4, 633100 Ob, Russia, Обь. Минимальная стоимость в отеле 'Hostel Skazka in Tolmachevo' за ночь: от 2476₽",82.692859,54.995307
498,498,Yousinn (Юсинн) на улице Немировича-Данченко 144/1,"ул. Немировича-Данченко, 144/1, Новосибирск","Yousinn (Юсинн) на улице Немировича-Данченко 144/1 по адресу ул. Немировича-Данченко, 144/1, Новосибирск. Минимальная стоимость в отеле 'Yousinn (Юсинн) на улице Немировича-Данченко 144/1' за ночь: от 4308₽",82.917043,54.989342
499,499,LiderHouse (ЛидерХаус) на магистрали Вокзальная,"мгстр. Вокзальная, 11, Новосибирск","LiderHouse (ЛидерХаус) на магистрали Вокзальная по адресу мгстр. Вокзальная, 11, Новосибирск. Минимальная стоимость в отеле 'LiderHouse (ЛидерХаус) на магистрали Вокзальная' за ночь: от 3202₽",86.311929,50.6447
500,500,Жилые помещения Metro,"Krasny Avenue 71 Novosibirsk 630099,Krasny Avenue, Новосибирск","Жилые помещения Metro по адресу Krasny Avenue 71 Novosibirsk 630099,Krasny Avenue, Новосибирск. Минимальная стоимость в отеле 'Жилые помещения Metro' за ночь: от 3202₽",82.915821,55.045217
501,501,Тестовый отель №2 для Ракеты (Под запрос),"Ulitsa Sovetskaya, 5, Новосибирск","Тестовый отель №2 для Ракеты (Под запрос) по адресу Ulitsa Sovetskaya, 5, Новосибирск. Минимальная стоимость в отеле 'Тестовый отель №2 для Ракеты (Под запрос)' за ночь: от 10485₽",82.91725,55.021571
502,502,АлАнт на улице Кошурникова 23/2,"ул. Кошурникова, 23/2, Новосибирск","АлАнт на улице Кошурникова 23/2 по адресу ул. Кошурникова, 23/2, Новосибирск. Минимальная стоимость в отеле 'АлАнт на улице Кошурникова 23/2' за ночь: от 4125₽",82.97184,55.040962
503,503,Хостел Big Ben,"Красный проспект, д. 99, Новосибирск","Хостел Big Ben по адресу Красный проспект, д. 99, Новосибирск. Минимальная стоимость в отеле 'Хостел Big Ben' за ночь: от 2260₽",82.911563,55.054862
504,504,Отель Поляна VERDE,"с. Морозово, ул. Космическая, 50, Морозово","Отель Поляна VERDE по адресу с. Морозово, ул. Космическая, 50, Морозово. Минимальная стоимость в отеле 'Отель Поляна VERDE' за ночь: от 4507₽",83.21134,54.775132
505,505,Капитан,"пр-т Мозжерина, д. 101, Обь","Капитан по адресу пр-т Мозжерина, д. 101, Обь. Минимальная стоимость в отеле 'Капитан' за ночь: от 4507₽",82.673267,55.007994
506,506,Лазурный (Бердск),"633000, Новосибирская область, г. Бердск, Речкуновская зона отдыха, 16, Бердск","Лазурный (Бердск) по адресу 633000, Новосибирская область, г. Бердск, Речкуновская зона отдыха, 16, Бердск. Минимальная стоимость в отеле 'Лазурный (Бердск)' за ночь: от 4507₽",83.119721,54.78167
507,507,Охотник,"ул. Островского 69/1, Бердск","Охотник по адресу ул. Островского 69/1, Бердск. Минимальная стоимость в отеле 'Охотник' за ночь: от 2626₽",83.103551,54.757088
508,508,Mini Hotel Paradise,"1-ya Chulymskaya ulitsa 156 Novosibirsk 630029,1-ya Chulymskaya ulitsa, Новосибирск","Mini Hotel Paradise по адресу 1-ya Chulymskaya ulitsa 156 Novosibirsk 630029,1-ya Chulymskaya ulitsa, Новосибирск. Минимальная стоимость в отеле 'Mini Hotel Paradise' за ночь: от 2452₽",82.908931,55.009192
509,509,Old Center Жилое помещение,"Krasny Prospekt 14 630007 Novosibirsk,Krasny Prospekt, Новосибирск","Old Center Жилое помещение по адресу Krasny Prospekt 14 630007 Novosibirsk,Krasny Prospekt, Новосибирск. Минимальная стоимость в отеле 'Old Center Жилое помещение' за ночь: от 3202₽",82.923807,55.019501
510,510,Hostel Provence,"ul. Chaplygina 45 Novosibirsk 630099,ul. Chaplygina, Новосибирск","Hostel Provence по адресу ul. Chaplygina 45 Novosibirsk 630099,ul. Chaplygina, Новосибирск. Минимальная стоимость в отеле 'Hostel Provence' за ночь: от 2260₽",82.916136,55.025803
511,511,Радуга,"ул. Коперативная, д.19, Чулым","Радуга по адресу ул. Коперативная, д.19, Чулым. Минимальная стоимость в отеле 'Радуга' за ночь: от 3122₽",80.975227,55.09117
512,512,Золотой Лев,"ул. Лесная поляна, д. 56, Лесная Поляна","Золотой Лев по адресу ул. Лесная поляна, д. 56, Лесная Поляна. Минимальная стоимость в отеле 'Золотой Лев' за ночь: от 4507₽",37.577193,55.023057
513,513,АлАнт на улице Стартовая,"ул. Стартовая, 1, Новосибирск","АлАнт на улице Стартовая по адресу ул. Стартовая, 1, Новосибирск. Минимальная стоимость в отеле 'АлАнт на улице Стартовая' за ночь: от 3750₽",82.90753,54.998638
514,514,Central,"ул. Сызранская, 3, Новосибирск","Central по адресу ул. Сызранская, 3, Новосибирск. Минимальная стоимость в отеле 'Central' за ночь: от 2260₽",83.058815,54.964907
515,515,Жилые помещения Guest House,"Улица Гоголя 32/1, Новосибирск","Жилые помещения Guest House по адресу Улица Гоголя 32/1, Новосибирск. Минимальная стоимость в отеле 'Жилые помещения Guest House' за ночь: от 2260₽",82.92891,55.042597
516,516,Гостевой дом на Артиллерийской,"ул.Артиллерийская, 97, Новосибирск","Гостевой дом на Артиллерийской по адресу ул.Артиллерийская, 97, Новосибирск. Минимальная стоимость в отеле 'Гостевой дом на Артиллерийской' за ночь: от 7787₽",82.964115,55.023774
517,517,Health,"Novoselov str., 25, Новосибирск","Health по адресу Novoselov str., 25, Новосибирск. Минимальная стоимость в отеле 'Health' за ночь: от 3202₽",82.92043,55.030204
518,518,Жилое Помещение Новые Матрешки,"улица Бородина, д. 56, Новосибирск","Жилое Помещение Новые Матрешки по адресу улица Бородина, д. 56, Новосибирск. Минимальная стоимость в отеле 'Жилое Помещение Новые Матрешки' за ночь: от 1830₽",82.876861,54.934278
519,519,Park hotel Khvoya (ex. Bylina),"Russia, 633000, Novosibirsk region, Berdsk, Rechkunovskaya recreation area 6, Бердск","Park hotel Khvoya (ex. Bylina) по адресу Russia, 633000, Novosibirsk region, Berdsk, Rechkunovskaya recreation area 6, Бердск. Минимальная стоимость в отеле 'Park hotel Khvoya (ex. Bylina)' за ночь: от 7386₽",83.109785,54.792587
520,520,Отель Smart Hotel KDO Барабинск,"улица Путевая, д.18, Барабинск","Отель Smart Hotel KDO Барабинск по адресу улица Путевая, д.18, Барабинск. Минимальная стоимость в отеле 'Отель Smart Hotel KDO Барабинск' за ночь: от 2278₽",78.35114,55.355751
521,521,Жилое Помещение Светлица 54,"улица Семьи Шамшиных, д. 90/5, Новосибирск","Жилое Помещение Светлица 54 по адресу улица Семьи Шамшиных, д. 90/5, Новосибирск. Минимальная стоимость в отеле 'Жилое Помещение Светлица 54' за ночь: от 3125₽",82.930131,55.046935
522,522,Хостел А54,"Новогодняя улица, д.28/1, Новосибирск","Хостел А54 по адресу Новогодняя улица, д.28/1, Новосибирск. Минимальная стоимость в отеле 'Хостел А54' за ночь: от 2260₽",82.909443,54.984006
523,523,АлАнт на улице Немировича-Данченко 156,"ул. Немировича-Данченко, 156, Новосибирск","АлАнт на улице Немировича-Данченко 156 по адресу ул. Немировича-Данченко, 156, Новосибирск. Минимальная стоимость в отеле 'АлАнт на улице Немировича-Данченко 156' за ночь: от 4250₽",82.914348,54.991315
524,524,Хостел Amazon,"улица Титова, 10/1, Новосибирск","Хостел Amazon по адресу улица Титова, 10/1, Новосибирск. Минимальная стоимость в отеле 'Хостел Amazon' за ночь: от 2260₽",82.885692,54.983448
525,525,Ирана Апартс,"разные районы города, Новосибирск","Ирана Апартс по адресу разные районы города, Новосибирск. Минимальная стоимость в отеле 'Ирана Апартс' за ночь: от 3090₽",49.103099,55.600898
526,526,Луневка,"ул. Байдуги, 48, Ордынское","Луневка по адресу ул. Байдуги, 48, Ордынское. Минимальная стоимость в отеле 'Луневка' за ночь: от 6783₽",81.897617,54.373552
527,527,Erunin Hotels Group на Далидовича 25 (Ерунин хотелс групп),"ул. Далидовича, д.25, Новосибирск","Erunin Hotels Group на Далидовича 25 (Ерунин хотелс групп) по адресу ул. Далидовича, д.25, Новосибирск. Минимальная стоимость в отеле 'Erunin Hotels Group на Далидовича 25 (Ерунин хотелс групп)' за ночь: от 2800₽",82.956829,55.022159
528,528,Север,"Хмельницкого улица, 32, Новосибирск","Север по адресу Хмельницкого улица, 32, Новосибирск. Минимальная стоимость в отеле 'Север' за ночь: от 3806₽",82.94949,55.072901
529,529,Отель MAXROOMS Здвинск Сибирия,"улица Карла Маркса, д.11, Здвинск","Отель MAXROOMS Здвинск Сибирия по адресу улица Карла Маркса, д.11, Здвинск. Минимальная стоимость в отеле 'Отель MAXROOMS Здвинск Сибирия' за ночь: от 2141₽",78.659594,54.700476
530,530,Теремки,"Новосибирская обл., Ордынский р-он, село Красный Яр, ул.Радужная, 10, Красный Яр","Теремки по адресу Новосибирская обл., Ордынский р-он, село Красный Яр, ул.Радужная, 10, Красный Яр. Минимальная стоимость в отеле 'Теремки' за ночь: от 4507₽",82.120058,54.423183
531,531,Университетская,"ул. Блюхера, д. 32/1, Новосибирск","Университетская по адресу ул. Блюхера, д. 32/1, Новосибирск. Минимальная стоимость в отеле 'Университетская' за ночь: от 4507₽",82.901646,54.990013
532,532,Uyutnyi hostel,"630082, Russia, Novosibirsk st. 2nd Soyuza Molodezhy 31, Новосибирск","Uyutnyi hostel по адресу 630082, Russia, Novosibirsk st. 2nd Soyuza Molodezhy 31, Новосибирск. Минимальная стоимость в отеле 'Uyutnyi hostel' за ночь: от 2260₽",82.92043,55.030204
533,533,Веста на улице Космическая,"ул. Космическая, 14, Новосибирск","Веста на улице Космическая по адресу ул. Космическая, 14, Новосибирск. Минимальная стоимость в отеле 'Веста на улице Космическая' за ночь: от 2252₽",82.905185,54.984476
534,534,Восток (Новосибирск),"630534, Новосибирская область, Новосибирский район, с. Мочище, ул. Снежная, 13, Новосибирск","Восток (Новосибирск) по адресу 630534, Новосибирская область, Новосибирский район, с. Мочище, ул. Снежная, 13, Новосибирск. Минимальная стоимость в отеле 'Восток (Новосибирск)' за ночь: от 5800₽",82.882709,55.169869
535,535,АлАнт на улице Немировича-Данченко 146/1,"ул. Немировича-Данченко, 146/1, Новосибирск","АлАнт на улице Немировича-Данченко 146/1 по адресу ул. Немировича-Данченко, 146/1, Новосибирск. Минимальная стоимость в отеле 'АлАнт на улице Немировича-Данченко 146/1' за ночь: от 4337₽",82.915408,54.990023
536,536,Apartment Uyut Dom,"Dusi Kovalchuk,250, Новосибирск","Apartment Uyut Dom по адресу Dusi Kovalchuk,250, Новосибирск. Минимальная стоимость в отеле 'Apartment Uyut Dom' за ночь: от 3090₽",82.904206,55.055759
537,537,База отдыха Престиж,"Приморская улица, 1Б, Боровое","База отдыха Престиж по адресу Приморская улица, 1Б, Боровое. Минимальная стоимость в отеле 'База отдыха Престиж' за ночь: от 6783₽",82.648833,54.693983
538,538,Жилое помещение B-START,"ul. Frunze, 55, Novosibirsk, Novosibirskaya oblast', Russia, 630070, Новосибирск","Жилое помещение B-START по адресу ul. Frunze, 55, Novosibirsk, Novosibirskaya oblast', Russia, 630070, Новосибирск. Минимальная стоимость в отеле 'Жилое помещение B-START' за ночь: от 3202₽",82.92043,55.030204
539,539,Gostiniy Dvor Lineyna 122,"Lineinaya 122, Новосибирск","Gostiniy Dvor Lineyna 122 по адресу Lineinaya 122, Новосибирск. Минимальная стоимость в отеле 'Gostiniy Dvor Lineyna 122' за ночь: от 3202₽",82.917789,55.050875
540,540,Hello-Hostel,"Коммунистическая,, Новосибирск","Hello-Hostel по адресу Коммунистическая,, Новосибирск. Минимальная стоимость в отеле 'Hello-Hostel' за ночь: от 2260₽",82.922415,55.023527
541,541,Hotel Mercury,"Kommunstroevskaya 178 Novosibirsk 630039,Kommunstroevskaya, Новосибирск","Hotel Mercury по адресу Kommunstroevskaya 178 Novosibirsk 630039,Kommunstroevskaya, Новосибирск. Минимальная стоимость в отеле 'Hotel Mercury' за ночь: от 3202₽",82.92043,55.030204
542,542,Хостел ROYAL HOSTEL 905,"улица 1905 года, 23, Новосибирск","Хостел ROYAL HOSTEL 905 по адресу улица 1905 года, 23, Новосибирск. Минимальная стоимость в отеле 'Хостел ROYAL HOSTEL 905' за ночь: от 2260₽",82.898439,55.04124
543,543,Аппартаменты на Коммунистической 26-1,"улица Коммунистическая, дом 26, Новосибирск","Аппартаменты на Коммунистической 26-1 по адресу улица Коммунистическая, дом 26, Новосибирск. Минимальная стоимость в отеле 'Аппартаменты на Коммунистической 26-1' за ночь: от 2052₽",82.916279,55.022386
544,544,Rocket,"Ulitsa Romanova 28, Новосибирск","Rocket по адресу Ulitsa Romanova 28, Новосибирск. Минимальная стоимость в отеле 'Rocket' за ночь: от 2260₽",82.917169,55.034281
545,545,Персона,"ул. Комарова 10, Карасук","Персона по адресу ул. Комарова 10, Карасук. Минимальная стоимость в отеле 'Персона' за ночь: от 1282₽",78.049782,53.749232
546,546,Гостиница Shale Nizhegorodskaya,"Нижегородская 18, Новосибирск","Гостиница Shale Nizhegorodskaya по адресу Нижегородская 18, Новосибирск. Минимальная стоимость в отеле 'Гостиница Shale Nizhegorodskaya' за ночь: от 3202₽",82.938737,55.016007
547,547,Уют,"ул. Молодежная, д.10а, Куйбышев","Уют по адресу ул. Молодежная, д.10а, Куйбышев. Минимальная стоимость в отеле 'Уют' за ночь: от 3122₽",78.301724,55.442194
548,548,Хостел А154,"переезд Бетонный, д. 1, Новосибирск","Хостел А154 по адресу переезд Бетонный, д. 1, Новосибирск. Минимальная стоимость в отеле 'Хостел А154' за ночь: от 1138₽",82.831146,54.995607
549,549,ON-DAY (Он-Дэй),"различные районы города, Новосибирск","ON-DAY (Он-Дэй) по адресу различные районы города, Новосибирск. Минимальная стоимость в отеле 'ON-DAY (Он-Дэй)' за ночь: от 3090₽",49.103099,55.600898
550,550,AquaApart (АкваАпарт) на улице Ясный Берег 1/1,"ул. Ясный берег, 1/1, Новосибирск","AquaApart (АкваАпарт) на улице Ясный Берег 1/1 по адресу ул. Ясный берег, 1/1, Новосибирск. Минимальная стоимость в отеле 'AquaApart (АкваАпарт) на улице Ясный Берег 1/1' за ночь: от 4281₽",82.891495,55.018732
551,551,Диван и чемодан в Горском 11,"мкр. Горский, 11, Новосибирск","Диван и чемодан в Горском 11 по адресу мкр. Горский, 11, Новосибирск. Минимальная стоимость в отеле 'Диван и чемодан в Горском 11' за ночь: от 2828₽",82.906389,54.995627
552,552,Дорожная,"ул. Октябрьская, д.2д, Краснозерское","Дорожная по адресу ул. Октябрьская, д.2д, Краснозерское. Минимальная стоимость в отеле 'Дорожная' за ночь: от 3122₽",79.236816,53.992915
553,553,Новый,"ул. Новосибирская 2, Бердск","Новый по адресу ул. Новосибирская 2, Бердск. Минимальная стоимость в отеле 'Новый' за ночь: от 4440₽",83.088352,54.804939
554,554,Tayozhnaya Zaimka Guest House,"Ulitsa Taygovskaya 1, Новососедово","Tayozhnaya Zaimka Guest House по адресу Ulitsa Taygovskaya 1, Новососедово. Минимальная стоимость в отеле 'Tayozhnaya Zaimka Guest House' за ночь: от 4220₽",83.974791,54.64228
555,555,Жемчужина Сибири,"ул. Почтовая , д.2/В, Усть-Тарка","Жемчужина Сибири по адресу ул. Почтовая , д.2/В, Усть-Тарка. Минимальная стоимость в отеле 'Жемчужина Сибири' за ночь: от 3122₽",75.700158,55.564078
556,556,Абсолют (квартирное бюро),"ул. Ленина,88, Новосибирск","Абсолют (квартирное бюро) по адресу ул. Ленина,88, Новосибирск. Минимальная стоимость в отеле 'Абсолют (квартирное бюро)' за ночь: от 3090₽",82.897954,55.037423
557,557,АлАнт на улице Немировича-Данченко 144/1,"ул. Немировича-Данченко, 144/1, Новосибирск","АлАнт на улице Немировича-Данченко 144/1 по адресу ул. Немировича-Данченко, 144/1, Новосибирск. Минимальная стоимость в отеле 'АлАнт на улице Немировича-Данченко 144/1' за ночь: от 4500₽",82.917043,54.989342
558,558,Квартирка-НСК на проспекте Карла Маркса 11,"пр-кт Карла Маркса, 11, Новосибирск","Квартирка-НСК на проспекте Карла Маркса 11 по адресу пр-кт Карла Маркса, 11, Новосибирск. Минимальная стоимость в отеле 'Квартирка-НСК на проспекте Карла Маркса 11' за ночь: от 4879₽",82.898026,54.985555
559,559,Жилые помещения Na Khilokskoy,"Ulitsa Khilokskaya, 1/1, Ap.7, Новосибирск","Жилые помещения Na Khilokskoy по адресу Ulitsa Khilokskaya, 1/1, Ap.7, Новосибирск. Минимальная стоимость в отеле 'Жилые помещения Na Khilokskoy' за ночь: от 3202₽",82.835781,54.951539
560,560,Hotel Gost,"54 Lenin street, Сузун","Hotel Gost по адресу 54 Lenin street, Сузун. Минимальная стоимость в отеле 'Hotel Gost' за ночь: от 4507₽",28.195943,-25.996716
561,561,Смарт Отель КДО Барабинск,"Россия, Новосибирская область, Барабинск, ул. Путевая, д. 18, Барабинск","Смарт Отель КДО Барабинск по адресу Россия, Новосибирская область, Барабинск, ул. Путевая, д. 18, Барабинск. Минимальная стоимость в отеле 'Смарт Отель КДО Барабинск' за ночь: от 4116₽",78.35114,55.355751
562,562,Веста на проспекте Карла Маркса,"пр-кт Карла Маркса, 7, Новосибирск","Веста на проспекте Карла Маркса по адресу пр-кт Карла Маркса, 7, Новосибирск. Минимальная стоимость в отеле 'Веста на проспекте Карла Маркса' за ночь: от 2099₽",82.897082,54.98507
563,563,Welcome (Вэлком) на улице Жемчужная 32,"Академгородок, ул. Жемчужная, 32, Новосибирск","Welcome (Вэлком) на улице Жемчужная 32 по адресу Академгородок, ул. Жемчужная, 32, Новосибирск. Минимальная стоимость в отеле 'Welcome (Вэлком) на улице Жемчужная 32' за ночь: от 4675₽",83.088783,54.838696
564,564,Apartamenty na ulitse Fabrichnaya,"65 Fabrichnaya Street, Новосибирск","Apartamenty na ulitse Fabrichnaya по адресу 65 Fabrichnaya Street, Новосибирск. Минимальная стоимость в отеле 'Apartamenty na ulitse Fabrichnaya' за ночь: от 3095₽",82.92043,55.030204
565,565,Dachny Hostel,"Ulitsa Dachnaya 19/1 Novosibirsk 630082,Ulitsa Dachnaya, Новосибирск","Dachny Hostel по адресу Ulitsa Dachnaya 19/1 Novosibirsk 630082,Ulitsa Dachnaya, Новосибирск. Минимальная стоимость в отеле 'Dachny Hostel' за ночь: от 2260₽",83.046248,54.89618
566,566,Gostinic,"Zheleznodorozhnaya Street 15/1 Novosibirsk 630132 Novosibirsk Oblast, Новосибирск","Gostinic по адресу Zheleznodorozhnaya Street 15/1 Novosibirsk 630132 Novosibirsk Oblast, Новосибирск. Минимальная стоимость в отеле 'Gostinic' за ночь: от 3806₽",82.904925,55.047028
567,567,«Лайк Хостел Новосибирск»,"ул. Овражная, 5, Новосибирск","«Лайк Хостел Новосибирск» по адресу ул. Овражная, 5, Новосибирск. Минимальная стоимость в отеле '«Лайк Хостел Новосибирск»' за ночь: от 2260₽",82.921193,55.05958
568,568,В гости на улице Вокзальная магистраль 11,"ул. Вокзальная магистраль, 11, Новосибирск","В гости на улице Вокзальная магистраль 11 по адресу ул. Вокзальная магистраль, 11, Новосибирск. Минимальная стоимость в отеле 'В гости на улице Вокзальная магистраль 11' за ночь: от 2875₽",82.909955,55.034363
569,569,Диван и чемодан на улице Ольги Жилиной 92А,"ул. Ольги Жилиной, 92А, Новосибирск","Диван и чемодан на улице Ольги Жилиной 92А по адресу ул. Ольги Жилиной, 92А, Новосибирск. Минимальная стоимость в отеле 'Диван и чемодан на улице Ольги Жилиной 92А' за ночь: от 2438₽",82.93368,55.047095
570,570,Мини-Отель Зеленый Бор,"микрорайон Зеленый Бор, д.9, Новосибирск","Мини-Отель Зеленый Бор по адресу микрорайон Зеленый Бор, д.9, Новосибирск. Минимальная стоимость в отеле 'Мини-Отель Зеленый Бор' за ночь: от 2452₽",83.007503,55.002093
